Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
9.23679,57.68802976,11.98120604,57.68794733,11.98128283,11:04:38.743387,0.00409,2.13772,-0.11455,0.00719,0.05902,-0.02462,-0.01175,-0.09388,-0.00037,1.06780,9.23232,10.76832,2.01856,2.02069,-9.96299,22.39736,9.18204,-5.39888,13.23220,1.99726,1.99726,A,110438.60
9.24873,57.68802976,11.98120604,57.68794733,11.98128283,11:04:38.755340,0.00565,2.13772,-0.11247,0.00719,0.05429,-0.00583,-0.01939,-0.22924,0.00579,1.09721,9.24414,10.76832,2.01856,2.02069,-9.96299,22.39736,9.18204,-5.39888,13.23220,1.99726,1.99726,A,110438.60
9.26160,57.68802976,11.98120604,57.68794733,11.98128283,11:04:38.768208,0.00822,2.13772,-0.11101,0.00714,0.05658,0.03418,-0.02718,-0.19624,-0.03715,0.94788,9.25718,10.76832,2.01856,2.02069,-9.96299,22.39736,9.18204,-5.39888,13.23220,1.99726,1.99726,A,110438.60
9.27017,57.68802976,11.98120604,57.68794733,11.98128283,11:04:38.776779,0.00624,2.13772,-0.11003,0.00680,0.04482,0.04869,-0.03390,-0.08076,-0.04258,0.89999,9.26586,10.76832,2.01856,2.02069,-9.96299,22.39736,9.18204,-5.39888,13.23220,1.99726,1.99726,A,110438.60
9.28163,57.68802976,11.98120604,57.68794733,11.98128283,11:04:38.790242,0.00593,2.13772,-0.10902,0.00581,0.05123,0.04807,-0.03863,-0.00262,-0.04959,0.86669,9.27724,10.76832,2.01856,2.02069,-9.96299,22.39736,9.18204,-5.39888,13.23220,1.99726,1.99726,A,110438.60
9.32990,57.68802976,11.98120604,57.68794933,11.98128167,11:04:38.836508,0.04260,2.13772,-0.10662,0.00414,0.04573,0.03326,-0.03772,-0.05057,0.03575,0.94196,9.28917,10.76832,2.01856,2.02069,-9.96299,22.39736,9.31723,-5.46823,13.45459,1.87305,1.87305,A,110438.70
9.34250,57.68803752,11.98119918,57.68794933,11.98128167,11:04:38.849098,0.00606,2.13772,-0.10316,-0.00517,0.04757,0.02242,-0.03054,0.00750,-0.00372,0.96234,9.33618,9.04220,2.00552,2.00398,-10.37099,23.26043,9.31723,-5.46823,13.45459,1.87305,1.87305,A,110438.70
9.35090,57.68803752,11.98119918,57.68794933,11.98128167,11:04:38.857502,0.00406,2.13772,-0.10149,-0.00701,0.03993,0.01066,-0.03741,0.00000,-0.00140,0.75085,9.34667,9.04220,2.00552,2.00398,-10.37099,23.26043,9.31723,-5.46823,13.45459,1.87305,1.87305,A,110438.70
9.36142,57.68803752,11.98119918,57.68794933,11.98128167,11:04:38.868024,0.00418,2.13772,-0.10047,-0.00860,0.03642,-0.01393,-0.05177,-0.05575,-0.02989,0.70882,9.35707,9.04220,2.00552,2.00398,-10.37099,23.26043,9.31723,-5.46823,13.45459,1.87305,1.87305,A,110438.70
9.37213,57.68803752,11.98119918,57.68794933,11.98128167,11:04:38.878728,0.00425,2.13772,-0.09921,-0.00996,0.03138,-0.03363,-0.05253,-0.09803,-0.01800,0.81014,9.36754,9.04220,2.00552,2.00398,-10.37099,23.26043,9.31723,-5.46823,13.45459,1.87305,1.87305,A,110438.70
9.38243,57.68803752,11.98119918,57.68794933,11.98128167,11:04:38.889026,0.00416,2.13772,-0.09737,-0.01092,0.01794,-0.03073,-0.06490,-0.23772,0.02611,0.95191,9.37810,9.04220,2.00552,2.00398,-10.37099,23.26043,9.31723,-5.46823,13.45459,1.87305,1.87305,A,110438.70
9.39283,57.68803752,11.98119918,57.68794933,11.98128167,11:04:38.899428,0.00416,2.13772,-0.09608,-0.01157,0.02573,-0.00156,-0.06062,-0.09614,-0.01257,1.11112,9.38826,9.04220,2.00552,2.00398,-10.37099,23.26043,9.31723,-5.46823,13.45459,1.87305,1.87305,A,110438.70
9.40319,57.68803752,11.98119918,57.68794933,11.98128167,11:04:38.910013,0.00413,2.13772,-0.09405,-0.01194,0.02283,0.01661,-0.05604,-0.03013,0.04917,1.20969,9.39886,9.04220,2.00552,2.00398,-10.37099,23.26043,9.31723,-5.46823,13.45459,1.87305,1.87305,A,110438.70
9.41359,57.68803752,11.98119918,57.68794933,11.98128167,11:04:38.920191,0.00414,2.13772,-0.09232,-0.01211,0.03184,0.02776,-0.05207,0.00049,0.01934,1.16827,9.40926,9.04220,2.00552,2.00398,-10.37099,23.26043,9.31723,-5.46823,13.45459,1.87305,1.87305,A,110438.70
9.44424,57.68803752,11.98119918,57.68795100,11.98128050,11:04:38.950849,0.02442,2.13772,-0.09097,-0.01222,0.03046,0.03937,-0.05283,0.02782,-0.00677,1.19438,9.41946,9.04220,2.00552,2.00398,-10.37099,23.26043,9.43710,-5.53757,13.63991,1.92884,1.92884,A,110438.80
9.46188,57.68804141,11.98119613,57.68795100,11.98128050,11:04:38.968485,0.00748,2.13772,-0.08870,-0.01335,0.02527,-0.06402,-0.05268,-0.21734,0.01476,0.93647,9.45548,7.66130,1.99035,1.98639,-10.55209,23.69353,9.43710,-5.53757,13.63991,1.92884,1.92884,A,110438.80
9.46902,57.68804141,11.98119613,57.68795100,11.98128050,11:04:38.975620,0.00422,2.13772,-0.08536,-0.01381,0.03123,-0.04294,-0.05100,-0.11224,0.12981,0.98765,9.46475,7.66130,1.99035,1.98639,-10.55209,23.69353,9.43710,-5.53757,13.63991,1.92884,1.92884,A,110438.80
9.47956,57.68804141,11.98119613,57.68795100,11.98128050,11:04:38.986181,0.00415,2.13772,-0.08377,-0.01406,0.04512,-0.00736,-0.05314,-0.10840,0.00531,0.97014,9.47502,7.66130,1.99035,1.98639,-10.55209,23.69353,9.43710,-5.53757,13.63991,1.92884,1.92884,A,110438.80
9.48975,57.68804141,11.98119613,57.68795100,11.98128050,11:04:38.996349,0.00416,2.13772,-0.08341,-0.01409,0.04558,0.03143,-0.05436,-0.05649,-0.07558,1.00083,9.48541,7.66130,1.99035,1.98639,-10.55209,23.69353,9.43710,-5.53757,13.63991,1.92884,1.92884,A,110438.80
9.50009,57.68804141,11.98119613,57.68795100,11.98128050,11:04:39.006687,0.00424,2.13772,-0.08257,-0.01409,0.05429,0.05342,-0.05009,-0.03971,-0.04514,0.93312,9.49550,7.66130,1.99035,1.98639,-10.55209,23.69353,9.43710,-5.53757,13.63991,1.92884,1.92884,A,110438.80
9.51039,57.68804141,11.98119613,57.68795100,11.98128050,11:04:39.016985,0.00415,2.13772,-0.08102,-0.01409,0.04894,0.04288,-0.04306,-0.10364,0.00171,0.98582,9.50607,7.66130,1.99035,1.98639,-10.55209,23.69353,9.43710,-5.53757,13.63991,1.92884,1.92884,A,110438.80
9.52081,57.68804141,11.98119613,57.68795100,11.98128050,11:04:39.027413,0.00418,2.13772,-0.07886,-0.01409,0.05933,0.01555,-0.03970,-0.05746,0.04105,1.04792,9.51626,7.66130,1.99035,1.98639,-10.55209,23.69353,9.43710,-5.53757,13.63991,1.92884,1.92884,A,110438.80
9.53116,57.68804141,11.98119613,57.68795100,11.98128050,11:04:39.037991,0.00413,2.13772,-0.07680,-0.01409,0.06757,-0.01423,-0.03313,0.15311,0.02934,1.07580,9.52683,7.66130,1.99035,1.98639,-10.55209,23.69353,9.43710,-5.53757,13.63991,1.92884,1.92884,A,110438.80
9.55744,57.68804141,11.98119613,57.68795267,11.98127917,11:04:39.064476,0.02002,2.13772,-0.07500,-0.01409,0.06772,-0.05990,-0.02993,-0.04307,0.01421,1.08842,9.53724,7.66130,1.99035,1.98639,-10.55209,23.69353,9.55194,-5.61682,13.82524,1.97489,1.97489,A,110438.90
9.56917,57.68804328,11.98119508,57.68795267,11.98127917,11:04:39.075776,0.00650,2.13772,-0.07220,-0.01409,0.05688,-0.02996,-0.04123,-0.24168,0.03276,1.02309,9.56280,6.55658,1.98031,1.97612,-10.61448,23.90068,9.55194,-5.61682,13.82524,1.97489,1.97489,A,110438.90
9.57692,57.68804328,11.98119508,57.68795267,11.98127917,11:04:39.083518,0.00406,2.08370,-0.07091,-0.01409,0.06039,0.01600,-0.04291,-0.21265,-0.00860,0.90603,9.57245,6.55658,1.98031,1.97612,-10.61448,23.90068,9.55194,-5.61682,13.82524,1.97489,1.97489,A,110438.90
9.58760,57.68804328,11.98119508,57.68795267,11.98127917,11:04:39.094212,0.00435,2.08370,-0.06935,-0.01409,0.06604,0.03509,-0.04795,-0.10736,0.00128,0.82417,9.58305,6.55658,1.98031,1.97612,-10.61448,23.90068,9.55194,-5.61682,13.82524,1.97489,1.97489,A,110438.90
9.59780,57.68804328,11.98119508,57.68795267,11.98127917,11:04:39.104395,0.00415,2.08370,-0.06885,-0.01409,0.05948,0.02532,-0.04825,0.13225,-0.05057,0.81203,9.59346,6.55658,1.98031,1.97612,-10.61448,23.90068,9.55194,-5.61682,13.82524,1.97489,1.97489,A,110438.90
9.60829,57.68804328,11.98119508,57.68795267,11.98127917,11:04:39.114892,0.00441,2.08370,-0.06760,-0.01409,0.04451,-0.02126,-0.04749,0.00848,-0.00006,0.88316,9.60370,6.55658,1.98031,1.97612,-10.61448,23.90068,9.55194,-5.61682,13.82524,1.97489,1.97489,A,110438.90
9.61841,57.68804328,11.98119508,57.68795267,11.98127917,11:04:39.125015,0.00414,2.08370,-0.06516,-0.01409,0.04314,-0.03653,-0.04306,-0.10699,0.08723,1.06744,9.61408,6.55658,1.98031,1.97612,-10.61448,23.90068,9.55194,-5.61682,13.82524,1.97489,1.97489,A,110438.90
9.62884,57.68804328,11.98119508,57.68795267,11.98127917,11:04:39.135439,0.00417,2.08370,-0.06360,-0.01409,0.03901,-0.02951,-0.04993,-0.07790,0.03270,1.11972,9.62427,6.55658,1.98031,1.97612,-10.61448,23.90068,9.55194,-5.61682,13.82524,1.97489,1.97489,A,110438.90
9.63917,57.68804328,11.98119508,57.68795267,11.98127917,11:04:39.145998,0.00411,2.08370,-0.06203,-0.01420,0.04069,-0.00736,-0.05268,-0.16629,0.03520,1.20512,9.63486,6.55658,1.98031,1.97612,-10.61448,23.90068,9.55194,-5.61682,13.82524,1.97489,1.97489,A,110438.90
9.64965,57.68804328,11.98119508,57.68795267,11.98127917,11:04:39.156243,0.00425,2.08370,-0.06213,-0.01468,0.03336,0.00822,-0.06780,-0.00085,-0.08601,1.14021,9.64530,6.55658,1.98031,1.97612,-10.61448,23.90068,9.55194,-5.61682,13.82524,1.97489,1.97489,A,110438.90
9.68868,57.68804328,11.98119508,57.68795583,11.98127650,11:04:39.195285,0.03287,2.08370,-0.06070,-0.01582,0.02099,0.01463,-0.07635,-0.08156,0.03611,1.05011,9.65558,6.55658,1.98031,1.97612,-10.61448,23.90068,9.68126,-5.77532,14.17735,1.99376,1.99376,A,110439.10
9.70829,57.68804594,11.98119351,57.68795583,11.98127650,11:04:39.214893,0.00875,2.08370,-0.05928,-0.02371,0.01397,-0.05195,-0.06429,-0.20325,0.00360,0.98369,9.70145,5.66201,1.97359,1.96655,-10.70793,24.19620,9.68126,-5.77532,14.17735,1.99376,1.99376,A,110439.10
9.71379,57.68804594,11.98119351,57.68795583,11.98127650,11:04:39.220376,0.00405,2.08370,-0.05818,-0.02504,0.01214,-0.03180,-0.05772,-0.23418,0.02050,1.04371,9.70956,5.66201,1.97359,1.96655,-10.70793,24.19620,9.68126,-5.77532,14.17735,1.99376,1.99376,A,110439.10
9.72420,57.68804594,11.98119351,57.68795583,11.98127650,11:04:39.230803,0.00424,2.08370,-0.05792,-0.02680,0.00755,-0.00477,-0.06429,-0.01318,-0.03733,1.09422,9.71961,5.66201,1.97359,1.96655,-10.70793,24.19620,9.68126,-5.77532,14.17735,1.99376,1.99376,A,110439.10
9.73469,57.68804594,11.98119351,57.68795583,11.98127650,11:04:39.241280,0.00433,2.08370,-0.05637,-0.02875,0.01397,0.01066,-0.07147,-0.01671,0.05002,1.06738,9.73018,5.66201,1.97359,1.96655,-10.70793,24.19620,9.68126,-5.77532,14.17735,1.99376,1.99376,A,110439.10
9.74491,57.68804594,11.98119351,57.68795583,11.98127650,11:04:39.251508,0.00416,2.08370,-0.05478,-0.03076,0.01046,0.00379,-0.08842,-0.05527,0.05411,1.02883,9.74036,5.66201,1.97359,1.96655,-10.70793,24.19620,9.68126,-5.77532,14.17735,1.99376,1.99376,A,110439.10
9.75525,57.68804594,11.98119351,57.68795583,11.98127650,11:04:39.262083,0.00412,2.08370,-0.05419,-0.03277,0.01351,-0.01179,-0.09712,0.03806,-0.01671,0.97728,9.75093,5.66201,1.97359,1.96655,-10.70793,24.19620,9.68126,-5.77532,14.17735,1.99376,1.99376,A,110439.10
9.76554,57.68804594,11.98119351,57.68795583,11.98127650,11:04:39.272139,0.00413,2.08370,-0.05417,-0.03455,0.00786,-0.02401,-0.10079,-0.03684,-0.04849,0.96600,9.76122,5.66201,1.97359,1.96655,-10.70793,24.19620,9.68126,-5.77532,14.17735,1.99376,1.99376,A,110439.10
9.77607,57.68804594,11.98119351,57.68795583,11.98127650,11:04:39.282673,0.00427,2.08370,-0.05353,-0.03625,0.00007,-0.02691,-0.10445,-0.07094,-0.00433,1.00284,9.77146,5.66201,1.97359,1.96655,-10.70793,24.19620,9.68126,-5.77532,14.17735,1.99376,1.99376,A,110439.10
9.80275,57.68804594,11.98119351,57.68795783,11.98127533,11:04:39.309380,0.02055,2.08370,-0.05351,-0.03775,0.00190,-0.02584,-0.10369,0.02056,-0.04441,0.92683,9.78200,5.66201,1.97359,1.96655,-10.70793,24.19620,9.79675,-5.84466,14.39974,1.87305,1.87305,A,110439.20
9.81405,57.68804617,11.98119398,57.68795783,11.98127533,11:04:39.320648,0.00607,2.08370,-0.05239,-0.04112,-0.01489,-0.01897,-0.09896,-0.19111,0.05033,0.97661,9.80768,4.94635,1.94950,1.93729,-10.68035,24.22238,9.79675,-5.84466,14.39974,1.87305,1.87305,A,110439.20
9.82245,57.68804617,11.98119398,57.68795783,11.98127533,11:04:39.329040,0.00407,2.08370,-0.05085,-0.04273,-0.01260,0.01494,-0.10674,-0.16342,0.06734,1.04273,9.81819,4.94635,1.94950,1.93729,-10.68035,24.22238,9.79675,-5.84466,14.39974,1.87305,1.87305,A,110439.20
9.83293,57.68804617,11.98119398,57.68795783,11.98127533,11:04:39.339530,0.00416,2.08370,-0.05048,-0.04457,-0.00604,0.02761,-0.11560,-0.02788,-0.01818,1.09617,9.82838,4.94635,1.94950,1.93729,-10.68035,24.22238,9.79675,-5.84466,14.39974,1.87305,1.87305,A,110439.20
9.84330,57.68804617,11.98119398,57.68795783,11.98127533,11:04:39.350124,0.00415,2.08370,-0.04975,-0.04669,-0.00879,0.00638,-0.11881,0.06466,0.00738,1.00485,9.83897,4.94635,1.94950,1.93729,-10.68035,24.22238,9.79675,-5.84466,14.39974,1.87305,1.87305,A,110439.20
9.85448,57.68804617,11.98119398,57.68795783,11.98127533,11:04:39.361077,0.00431,2.08370,-0.05039,-0.04896,-0.02558,-0.03317,-0.12507,0.04307,-0.07472,1.06506,9.85012,4.94635,1.94950,1.93729,-10.68035,24.22238,9.79675,-5.84466,14.39974,1.87305,1.87305,A,110439.20
9.86472,57.68804617,11.98119398,57.68795783,11.98127533,11:04:39.371321,0.00416,2.08370,-0.05008,-0.05097,-0.02788,-0.05654,-0.13041,-0.04947,-0.00933,1.00833,9.86017,4.94635,1.94950,1.93729,-10.68035,24.22238,9.79675,-5.84466,14.39974,1.87305,1.87305,A,110439.20
9.87507,57.68804617,11.98119398,57.68795783,11.98127533,11:04:39.381897,0.00412,2.08370,-0.04970,-0.05283,-0.03795,-0.05547,-0.12660,-0.19343,0.00244,1.00424,9.87076,4.94635,1.94950,1.93729,-10.68035,24.22238,9.79675,-5.84466,14.39974,1.87305,1.87305,A,110439.20
9.88788,57.68804617,11.98119398,57.68795783,11.98127533,11:04:39.394495,0.00637,2.08370,-0.04945,-0.05448,-0.01887,-0.01164,-0.12858,-0.14622,-0.01714,0.92433,9.88324,4.94635,1.94950,1.93729,-10.68035,24.22238,9.79675,-5.84466,14.39974,1.87305,1.87305,A,110439.20
9.89837,57.68804617,11.98119398,57.68795783,11.98127533,11:04:39.404982,0.00656,2.08370,-0.04861,-0.05584,-0.02604,-0.01301,-0.12644,-0.11303,0.01952,0.89395,9.89356,4.94635,1.94950,1.93729,-10.68035,24.22238,9.79675,-5.84466,14.39974,1.87305,1.87305,A,110439.20
9.92580,57.68804617,11.98119398,57.68795950,11.98127400,11:04:39.432411,0.02359,2.26428,-0.04799,-0.05702,-0.02207,-0.00079,-0.12797,0.02550,-0.00110,0.95154,9.90203,4.94635,1.94950,1.93729,-10.68035,24.22238,9.91694,-5.92391,14.58507,1.97489,1.97489,A,110439.30
9.94828,57.68804705,11.98119423,57.68795950,11.98127400,11:04:39.454886,0.01035,18.54148,-0.03257,-0.06014,-0.03261,0.01661,-0.14660,0.10992,-0.00854,1.00644,9.94189,7.66537,1.93512,1.91725,-10.66502,24.32015,9.91694,-5.92391,14.58507,1.97489,1.97489,A,110439.30
9.95858,57.68804705,11.98119423,57.68795950,11.98127400,11:04:39.465179,0.00524,18.54148,-0.01702,-0.06073,-0.03429,-0.02721,-0.13790,0.06027,0.02550,0.99826,9.95400,7.66537,1.93512,1.91725,-10.66502,24.32015,9.91694,-5.92391,14.58507,1.97489,1.97489,A,110439.30
9.96938,57.68804705,11.98119423,57.68795950,11.98127400,11:04:39.475981,0.00558,18.54148,-0.00116,-0.06107,-0.03795,-0.03760,-0.13484,0.00567,0.03630,0.94904,9.96501,7.66537,1.93512,1.91725,-10.66502,24.32015,9.91694,-5.92391,14.58507,1.97489,1.97489,A,110439.30
9.98049,57.68804705,11.98119423,57.68795950,11.98127400,11:04:39.487094,0.00630,18.54148,0.01418,-0.06127,-0.03734,-0.04371,-0.13255,-0.18568,0.00592,1.01278,9.97587,7.66537,1.93512,1.91725,-10.66502,24.32015,9.91694,-5.92391,14.58507,1.97489,1.97489,A,110439.30
9.99086,57.68804705,11.98119423,57.68795950,11.98127400,11:04:39.497478,0.00628,18.54148,0.02940,-0.06135,-0.03734,-0.01927,-0.13805,-0.08876,-0.00903,1.01894,9.98645,7.66537,1.93512,1.91725,-10.66502,24.32015,9.91694,-5.92391,14.58507,1.97489,1.97489,A,110439.30
10.00051,57.68804705,11.98119423,57.68795950,11.98127400,11:04:39.507106,0.00554,18.54148,0.04504,-0.06135,-0.03795,-0.00186,-0.13454,-0.11706,0.05954,0.98405,9.99598,7.66537,1.93512,1.91725,-10.66502,24.32015,9.91694,-5.92391,14.58507,1.97489,1.97489,A,110439.30
10.01110,57.68804705,11.98119423,57.68795950,11.98127400,11:04:39.517948,0.00573,18.54148,0.06086,-0.06135,-0.03536,0.01692,-0.13591,0.03367,0.06551,0.94953,10.00675,7.66537,1.93512,1.91725,-10.66502,24.32015,9.91694,-5.92391,14.58507,1.97489,1.97489,A,110439.30
10.03895,57.68804705,11.98119423,57.68796100,11.98127317,11:04:39.545563,0.02315,18.54148,0.07684,-0.06135,-0.02497,0.01280,-0.13164,0.02739,0.03172,0.92061,10.01686,7.66537,1.93512,1.91725,-10.66502,24.32015,10.03176,-5.97344,14.75186,1.85946,1.85946,A,110439.40
10.05513,57.68804924,11.98119380,57.68796100,11.98127317,11:04:39.562001,0.00953,18.54148,0.09168,-0.06135,-0.01489,0.01066,-0.12461,-0.06204,-0.03459,1.01961,10.04901,9.84059,1.88878,1.87055,-10.69088,24.56314,10.03176,-5.97344,14.75186,1.85946,1.85946,A,110439.40
10.06435,57.68804924,11.98119380,57.68796100,11.98127317,11:04:39.571123,0.00774,18.54148,0.10628,-0.06135,-0.02116,0.00302,-0.12828,0.03044,-0.07161,1.06683,10.05978,9.84059,1.88878,1.87055,-10.69088,24.56314,10.03176,-5.97344,14.75186,1.85946,1.85946,A,110439.40
10.07503,57.68804924,11.98119380,57.68796100,11.98127317,11:04:39.581630,0.00802,18.54148,0.12096,-0.06135,-0.03460,0.00180,-0.12843,0.03995,0.00586,1.06475,10.07066,9.84059,1.88878,1.87055,-10.69088,24.56314,10.03176,-5.97344,14.75186,1.85946,1.85946,A,110439.40
10.08538,57.68804924,11.98119380,57.68796100,11.98127317,11:04:39.591989,0.00798,18.54148,0.13601,-0.06135,-0.02513,-0.00018,-0.12706,-0.02830,0.11303,1.06604,10.08101,9.84059,1.88878,1.87055,-10.69088,24.56314,10.03176,-5.97344,14.75186,1.85946,1.85946,A,110439.40
10.09516,57.68804924,11.98119380,57.68796100,11.98127317,11:04:39.602014,0.00729,18.54148,0.15158,-0.06135,-0.01825,0.00944,-0.12049,-0.08345,0.08211,0.97850,10.09089,9.84059,1.88878,1.87055,-10.69088,24.56314,10.03176,-5.97344,14.75186,1.85946,1.85946,A,110439.40
10.10624,57.68804924,11.98119380,57.68796100,11.98127317,11:04:39.612848,0.00798,18.54148,0.16780,-0.06135,-0.00604,0.00745,-0.11362,-0.14012,0.00079,0.87004,10.10184,9.84059,1.88878,1.87055,-10.69088,24.56314,10.03176,-5.97344,14.75186,1.85946,1.85946,A,110439.40
10.11665,57.68804924,11.98119380,57.68796100,11.98127317,11:04:39.623260,0.00800,18.54148,0.18384,-0.06135,-0.00588,0.00990,-0.11133,-0.00049,-0.04160,0.87529,10.11194,9.84059,1.88878,1.87055,-10.69088,24.56314,10.03176,-5.97344,14.75186,1.85946,1.85946,A,110439.40
10.12707,57.68804924,11.98119380,57.68796100,11.98127317,11:04:39.633673,0.00802,18.54148,0.19942,-0.06135,-0.00879,-0.01423,-0.10598,-0.11370,-0.07015,0.91872,10.12272,9.84059,1.88878,1.87055,-10.69088,24.56314,10.03176,-5.97344,14.75186,1.85946,1.85946,A,110439.40
10.15321,57.68804924,11.98119380,57.68796250,11.98127250,11:04:39.659818,0.02377,18.54148,0.21428,-0.06135,-0.02421,-0.02050,-0.10980,-0.07668,0.00140,1.01455,10.13310,9.84059,1.88878,1.87055,-10.69088,24.56314,10.14808,-6.01307,14.91865,1.80404,1.80404,A,110439.50
10.16538,57.68805357,11.98119272,57.68796250,11.98127250,11:04:39.671985,0.00719,18.54148,0.22800,-0.06135,-0.02971,0.00944,-0.13148,0.03215,-0.02641,1.08348,10.15884,11.58077,1.82814,1.80991,-10.75504,25.04529,10.14808,-6.01307,14.91865,1.80404,1.80404,A,110439.50
10.17391,57.68805357,11.98119272,57.68796250,11.98127250,11:04:39.680514,0.00533,18.54148,0.24303,-0.06135,-0.02375,0.00440,-0.12660,0.00128,-0.02617,0.97271,10.16965,11.58077,1.82814,1.80991,-10.75504,25.04529,10.14808,-6.01307,14.91865,1.80404,1.80404,A,110439.50
10.18475,57.68805357,11.98119272,57.68796250,11.98127250,11:04:39.691358,0.00577,18.54148,0.25789,-0.06135,-0.03505,-0.00965,-0.12308,-0.04959,-0.04727,0.97020,10.18000,11.58077,1.82814,1.80991,-10.75504,25.04529,10.14808,-6.01307,14.91865,1.80404,1.80404,A,110439.50
10.19494,57.68805357,11.98119272,57.68796250,11.98127250,11:04:39.701542,0.00568,18.54148,0.27276,-0.06135,-0.03765,-0.01561,-0.11957,-0.06173,-0.10413,0.94459,10.19056,11.58077,1.82814,1.80991,-10.75504,25.04529,10.14808,-6.01307,14.91865,1.80404,1.80404,A,110439.50
10.20517,57.68805357,11.98119272,57.68796250,11.98127250,11:04:39.711771,0.00538,18.54148,0.28750,-0.06135,-0.05430,-0.02828,-0.11942,-0.12084,-0.01879,0.96252,10.20080,11.58077,1.82814,1.80991,-10.75504,25.04529,10.14808,-6.01307,14.91865,1.80404,1.80404,A,110439.50
10.21576,57.68805357,11.98119272,57.68796250,11.98127250,11:04:39.722367,0.00557,18.54148,0.30222,-0.06135,-0.06239,-0.02172,-0.11636,-0.10785,0.04404,0.96539,10.21117,11.58077,1.82814,1.80991,-10.75504,25.04529,10.14808,-6.01307,14.91865,1.80404,1.80404,A,110439.50
10.22612,57.68805357,11.98119272,57.68796250,11.98127250,11:04:39.732721,0.00555,18.54148,0.31689,-0.06135,-0.05399,0.00211,-0.12125,-0.06515,0.01251,0.96959,10.22178,11.58077,1.82814,1.80991,-10.75504,25.04529,10.14808,-6.01307,14.91865,1.80404,1.80404,A,110439.50
10.23673,57.68805357,11.98119272,57.68796250,11.98127250,11:04:39.743339,0.00577,18.54148,0.33078,-0.06135,-0.05796,0.01524,-0.12263,-0.14573,0.04063,1.06671,10.23217,11.58077,1.82814,1.80991,-10.75504,25.04529,10.14808,-6.01307,14.91865,1.80404,1.80404,A,110439.50
10.24709,57.68805357,11.98119272,57.68796250,11.98127250,11:04:39.753968,0.00574,18.54148,0.34466,-0.06135,-0.05475,0.05357,-0.13103,-0.06985,-0.01635,1.05310,10.24270,11.58077,1.82814,1.80991,-10.75504,25.04529,10.14808,-6.01307,14.91865,1.80404,1.80404,A,110439.50
10.28825,57.68805357,11.98119272,57.68796583,11.98127083,11:04:39.794861,0.03645,18.54148,0.35882,-0.06135,-0.06086,0.05266,-0.13057,0.04709,0.03794,1.01961,10.25339,11.58077,1.82814,1.80991,-10.75504,25.04529,10.28143,-6.11213,15.28930,1.83196,1.83196,A,110439.70
10.30592,57.68806249,11.98119056,57.68796583,11.98127083,11:04:39.812529,0.00868,2.19423,0.34923,-0.06135,-0.08255,0.00272,-0.14263,-0.07851,-0.03392,1.06530,10.29950,9.70346,1.75502,1.73679,-10.88356,26.03698,10.28143,-6.11213,15.28930,1.83196,1.83196,A,110439.70
10.31167,57.68806249,11.98119056,57.68796583,11.98127083,11:04:39.818287,0.00411,2.19423,0.34335,-0.06135,-0.08010,0.03204,-0.13759,-0.04008,-0.00573,1.02645,10.30719,9.70346,1.75502,1.73679,-10.88356,26.03698,10.28143,-6.11213,15.28930,1.83196,1.83196,A,110439.70
10.32212,57.68806249,11.98119056,57.68796583,11.98127083,11:04:39.828721,0.00416,2.19423,0.33642,-0.06135,-0.06957,0.04166,-0.13897,-0.16525,-0.07149,0.97466,10.31779,9.70346,1.75502,1.73679,-10.88356,26.03698,10.28143,-6.11213,15.28930,1.83196,1.83196,A,110439.70
10.33275,57.68806249,11.98119056,57.68796583,11.98127083,11:04:39.839348,0.00418,2.19423,0.33120,-0.06135,-0.07308,0.04487,-0.13271,-0.04008,0.03013,0.93147,10.32819,9.70346,1.75502,1.73679,-10.88356,26.03698,10.28143,-6.11213,15.28930,1.83196,1.83196,A,110439.70
10.34320,57.68806249,11.98119056,57.68796583,11.98127083,11:04:39.850823,0.00423,2.19423,0.32542,-0.06135,-0.06911,0.03540,-0.12568,-0.00098,-0.01043,0.92641,10.33887,9.70346,1.75502,1.73679,-10.88356,26.03698,10.28143,-6.11213,15.28930,1.83196,1.83196,A,110439.70
10.35350,57.68806249,11.98119056,57.68796583,11.98127083,11:04:39.860107,0.00414,2.19423,0.31947,-0.06135,-0.05674,0.01432,-0.12202,-0.11389,-0.03562,0.94843,10.34916,9.70346,1.75502,1.73679,-10.88356,26.03698,10.28143,-6.11213,15.28930,1.83196,1.83196,A,110439.70
10.36399,57.68806249,11.98119056,57.68796583,11.98127083,11:04:39.870763,0.00419,2.19423,0.31288,-0.06135,-0.05598,0.00577,-0.11804,-0.10443,-0.08644,1.01839,10.35942,9.70346,1.75502,1.73679,-10.88356,26.03698,10.28143,-6.11213,15.28930,1.83196,1.83196,A,110439.70
10.37436,57.68806249,11.98119056,57.68796583,11.98127083,11:04:39.880956,0.00417,2.19423,0.30848,-0.06135,-0.05659,0.01219,-0.12354,0.00281,0.06008,1.06231,10.37002,9.70346,1.75502,1.73679,-10.88356,26.03698,10.28143,-6.11213,15.28930,1.83196,1.83196,A,110439.70
