Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,status,NMEA timestamp
5.35944,57.68787125,11.98126786,57.68790467,11.98129017,15:00:32.751747,0.00418,1.70135,-0.01831,0.00976,-0.03695,-0.00931,-0.01929,-0.15463,-0.06191,1.10556,5.35446,1.71347,3.69678,3.70098,-4.53572,2.99282,5.31394,-3.20961,6.70876,3.71267,A,150032.60
5.36978,57.68787125,11.98126786,57.68790467,11.98129017,15:00:32.762082,0.00413,1.70135,-0.01968,0.00834,-0.04459,0.01894,-0.02219,-0.03508,-0.06948,1.23909,5.36505,1.71347,3.69678,3.70098,-4.53572,2.99282,5.31394,-3.20961,6.70876,3.71267,A,150032.60
5.38033,57.68787125,11.98126786,57.68790467,11.98129017,15:00:32.772636,0.00444,1.70135,-0.02069,0.00687,-0.05711,0.03146,-0.02677,0.03642,-0.02983,1.14704,5.37523,1.71347,3.69678,3.70098,-4.53572,2.99282,5.31394,-3.20961,6.70876,3.71267,A,150032.60
5.39042,57.68787125,11.98126786,57.68790467,11.98129017,15:00:32.782707,0.00414,1.70135,-0.02144,0.00540,-0.06093,0.01024,-0.03104,0.04288,-0.00738,1.06042,5.38567,1.71347,3.69678,3.70098,-4.53572,2.99282,5.31394,-3.20961,6.70876,3.71267,A,150032.60
5.40081,57.68787125,11.98126786,57.68790467,11.98129017,15:00:32.793112,0.00414,1.70135,-0.02105,0.00410,-0.05421,-0.01389,-0.03303,0.04026,0.06149,0.96240,5.39605,1.71347,3.69678,3.70098,-4.53572,2.99282,5.31394,-3.20961,6.70876,3.71267,A,150032.60
5.41152,57.68787125,11.98126786,57.68790467,11.98129017,15:00:32.803823,0.00434,1.70135,-0.01999,0.00308,-0.03695,-0.03268,-0.02814,-0.01043,0.08924,0.92080,5.40639,1.71347,3.69678,3.70098,-4.53572,2.99282,5.31394,-3.20961,6.70876,3.71267,A,150032.60
5.43560,57.68787125,11.98126786,57.68790583,11.98128850,15:00:32.827908,0.01802,1.70135,-0.02036,0.00240,-0.01053,-0.03161,-0.01852,-0.14616,-0.01501,0.96600,5.41722,1.71347,3.69678,3.70098,-4.53572,2.99282,5.43266,-3.30867,6.83849,3.73330,A,150032.70
5.45412,57.68787204,11.98126609,57.68790583,11.98128850,15:00:32.846420,0.00788,1.70135,-0.02252,0.00203,-0.00091,0.02597,-0.00829,0.08577,-0.12084,0.85272,5.44717,1.71105,3.70444,3.70504,-4.64049,3.08110,5.43266,-3.30867,6.83849,3.73330,A,150032.70
5.46069,57.68787204,11.98126609,57.68790583,11.98128850,15:00:32.852993,0.00406,1.70135,-0.02359,0.00203,-0.00717,0.00413,0.00148,0.04685,-0.05746,0.84320,5.45603,1.71105,3.70444,3.70504,-4.64049,3.08110,5.43266,-3.30867,6.83849,3.73330,A,150032.70
5.47154,57.68787204,11.98126609,57.68790583,11.98128850,15:00:32.863844,0.00438,1.70135,-0.02336,0.00203,0.00489,-0.03314,-0.00264,0.07509,0.00842,0.87730,5.46655,1.71105,3.70444,3.70504,-4.64049,3.08110,5.43266,-3.30867,6.83849,3.73330,A,150032.70
5.48160,57.68787204,11.98126609,57.68790583,11.98128850,15:00:32.873905,0.00415,1.70135,-0.02225,0.00203,0.00993,-0.08246,-0.00065,-0.02434,0.06704,1.02090,5.47687,1.71105,3.70444,3.70504,-4.64049,3.08110,5.43266,-3.30867,6.83849,3.73330,A,150032.70
5.49191,57.68787204,11.98126609,57.68790583,11.98128850,15:00:32.884212,0.00423,1.70135,-0.02206,0.00203,0.02749,-0.08949,-0.01073,-0.21698,-0.00750,1.17468,5.48689,1.71105,3.70444,3.70504,-4.64049,3.08110,5.43266,-3.30867,6.83849,3.73330,A,150032.70
5.50338,57.68787204,11.98126609,57.68790583,11.98128850,15:00:32.895686,0.00531,1.70135,-0.02201,0.00203,0.03116,-0.03756,-0.01409,-0.00342,-0.02532,1.23354,5.49835,1.71105,3.70444,3.70504,-4.64049,3.08110,5.43266,-3.30867,6.83849,3.73330,A,150032.70
5.51249,57.68787204,11.98126609,57.68790583,11.98128850,15:00:32.904787,0.00403,1.70135,-0.02279,0.00203,0.01589,-0.00763,-0.01699,0.00409,-0.07210,1.15497,5.50782,1.71105,3.70444,3.70504,-4.64049,3.08110,5.43266,-3.30867,6.83849,3.73330,A,150032.70
5.52319,57.68787204,11.98126609,57.68790583,11.98128850,15:00:32.915499,0.00433,1.70135,-0.02410,0.00203,0.00947,0.01940,-0.01379,0.04270,-0.09370,0.98515,5.51823,1.71105,3.70444,3.70504,-4.64049,3.08110,5.43266,-3.30867,6.83849,3.73330,A,150032.70
5.53341,57.68787204,11.98126609,57.68790583,11.98128850,15:00:32.925703,0.00415,1.70135,-0.02331,0.00203,-0.00580,0.03055,-0.00921,-0.16446,0.04898,0.90432,5.52866,1.71105,3.70444,3.70504,-4.64049,3.08110,5.43266,-3.30867,6.83849,3.73330,A,150032.70
5.55763,57.68787204,11.98126609,57.68790717,11.98128750,15:00:32.949931,0.01816,1.70135,-0.02190,0.00203,0.00520,0.04368,-0.00539,-0.20319,0.07558,0.85168,5.53869,1.71105,3.70444,3.70504,-4.64049,3.08110,5.55455,-3.36811,6.98675,3.73897,A,150032.80
5.57408,57.68787288,11.98126445,57.68790717,11.98128750,15:00:32.966386,0.00801,1.71227,-0.02332,0.00203,0.00978,0.00367,-0.01257,0.04929,-0.11547,1.02029,5.56646,1.71129,3.70984,3.71044,-4.73795,3.17461,5.55455,-3.36811,6.98675,3.73897,A,150032.80
5.58069,57.68787288,11.98126445,57.68790717,11.98128750,15:00:32.972987,0.00423,1.71227,-0.02495,0.00203,0.00764,-0.02153,-0.02585,0.13725,-0.12334,1.06848,5.57601,1.71129,3.70984,3.71044,-4.73795,3.17461,5.55455,-3.36811,6.98675,3.73897,A,150032.80
5.59128,57.68787288,11.98126445,57.68790717,11.98128750,15:00:32.983604,0.00443,1.71227,-0.02587,0.00203,-0.00855,-0.03588,-0.03257,-0.01488,-0.06612,1.11374,5.58623,1.71129,3.70984,3.71044,-4.73795,3.17461,5.55455,-3.36811,6.98675,3.73897,A,150032.80
5.60138,57.68787288,11.98126445,57.68790717,11.98128750,15:00:32.993673,0.00413,1.71227,-0.02602,0.00203,0.00352,-0.01710,-0.03318,-0.08973,-0.01921,1.16120,5.59664,1.71129,3.70984,3.71044,-4.73795,3.17461,5.55455,-3.36811,6.98675,3.73897,A,150032.80
5.61171,57.68787288,11.98126445,57.68790717,11.98128750,15:00:33.004017,0.00425,1.71227,-0.02621,0.00203,0.00382,0.00886,-0.02371,-0.10712,-0.02098,1.06536,5.60670,1.71129,3.70984,3.71044,-4.73795,3.17461,5.55455,-3.36811,6.98675,3.73897,A,150032.80
5.62228,57.68787288,11.98126445,57.68790717,11.98128750,15:00:33.014577,0.00436,1.71227,-0.02526,0.00203,0.01711,0.02001,-0.01516,-0.10760,0.04368,0.94581,5.61754,1.71129,3.70984,3.71044,-4.73795,3.17461,5.55455,-3.36811,6.98675,3.73897,A,150032.80
5.63310,57.68787288,11.98126445,57.68790717,11.98128750,15:00:33.025408,0.00408,1.71227,-0.02587,0.00203,0.02429,0.03543,-0.01302,0.04038,-0.05142,0.84046,5.62837,1.71129,3.70984,3.71044,-4.73795,3.17461,5.55455,-3.36811,6.98675,3.73897,A,150032.80
5.64355,57.68787288,11.98126445,57.68790717,11.98128750,15:00:33.035859,0.00422,1.71227,-0.02708,0.00203,0.02642,0.03116,-0.01669,0.02739,-0.09126,0.88572,5.63855,1.71129,3.70984,3.71044,-4.73795,3.17461,5.55455,-3.36811,6.98675,3.73897,A,150032.80
5.65383,57.68787288,11.98126445,57.68790717,11.98128750,15:00:33.046134,0.00410,1.71227,-0.02911,0.00203,0.02673,0.02047,-0.01867,-0.02830,-0.15360,0.95325,5.64910,1.71129,3.70984,3.71044,-4.73795,3.17461,5.55455,-3.36811,6.98675,3.73897,A,150032.80
5.67773,57.68787288,11.98126445,57.68790850,11.98128633,15:00:33.070033,0.01760,1.71227,-0.02988,0.00203,0.00565,0.01833,-0.03349,-0.02501,-0.06027,0.96734,5.65931,1.71129,3.70984,3.71044,-4.73795,3.17461,5.67465,-3.43745,7.13501,3.73430,A,150032.90
5.69430,57.68787373,11.98126282,57.68790850,11.98128633,15:00:33.086606,0.00790,1.71227,-0.02977,0.00203,0.01726,-0.02993,-0.03395,0.12871,-0.03318,0.99936,5.68777,1.71149,3.71374,3.71434,-4.83511,3.26894,5.67465,-3.43745,7.13501,3.73430,A,150032.90
5.70084,57.68787373,11.98126282,57.68790850,11.98128633,15:00:33.093136,0.00405,1.71227,-0.03084,0.00203,0.02138,-0.05375,-0.02539,0.08668,-0.08985,0.97582,5.69616,1.71149,3.71374,3.71434,-4.83511,3.26894,5.67465,-3.43745,7.13501,3.73430,A,150032.90
5.71149,57.68787373,11.98126282,57.68790850,11.98128633,15:00:33.103793,0.00418,1.71227,-0.03210,0.00200,0.02062,-0.06139,-0.02417,-0.07283,-0.10907,1.01839,5.70651,1.71149,3.71374,3.71434,-4.83511,3.26894,5.67465,-3.43745,7.13501,3.73430,A,150032.90
5.72215,57.68787373,11.98126282,57.68790850,11.98128633,15:00:33.114454,0.00445,1.71227,-0.03144,0.00189,0.01665,-0.03115,-0.01852,-0.16873,0.02147,1.02254,5.71741,1.71149,3.71374,3.71434,-4.83511,3.26894,5.67465,-3.43745,7.13501,3.73430,A,150032.90
5.73299,57.68787373,11.98126282,57.68790850,11.98128633,15:00:33.125300,0.00489,1.71227,-0.03042,0.00166,0.01970,0.02016,-0.02341,-0.14725,0.04898,1.07043,5.72729,1.71149,3.71374,3.71434,-4.83511,3.26894,5.67465,-3.43745,7.13501,3.73430,A,150032.90
5.74252,57.68787373,11.98126282,57.68790850,11.98128633,15:00:33.134813,0.00402,1.71227,-0.03023,0.00127,0.01741,0.05437,-0.01806,0.00415,-0.00915,1.02529,5.73787,1.71149,3.71374,3.71434,-4.83511,3.26894,5.67465,-3.43745,7.13501,3.73430,A,150032.90
5.75301,57.68787373,11.98126282,57.68790850,11.98128633,15:00:33.145320,0.00412,1.71227,-0.02956,0.00070,0.00810,0.05376,-0.01791,0.13103,0.02794,0.91360,5.74826,1.71149,3.71374,3.71434,-4.83511,3.26894,5.67465,-3.43745,7.13501,3.73430,A,150032.90
5.76351,57.68787373,11.98126282,57.68790850,11.98128633,15:00:33.155803,0.00419,1.71227,-0.02925,-0.00009,0.01146,0.02612,-0.02982,0.06496,0.00396,0.89926,5.75852,1.71149,3.71374,3.71434,-4.83511,3.26894,5.67465,-3.43745,7.13501,3.73430,A,150032.90
5.77383,57.68787373,11.98126282,57.68790850,11.98128633,15:00:33.166133,0.00412,1.71227,-0.02908,-0.00105,0.01436,0.00062,-0.03608,-0.03703,-0.00689,0.90969,5.76910,1.71149,3.71374,3.71434,-4.83511,3.26894,5.67465,-3.43745,7.13501,3.73430,A,150032.90
5.80895,57.68787373,11.98126282,57.68791133,11.98128367,15:00:33.201261,0.02885,1.71227,-0.02936,-0.00204,0.02535,-0.02077,-0.04357,-0.01031,-0.04172,0.94312,5.77928,1.71149,3.71374,3.71434,-4.83511,3.26894,5.80578,-3.59595,7.45006,3.57554,A,150033.10
5.82123,57.68787462,11.98126100,57.68791133,11.98128367,15:00:33.213539,0.00646,1.71227,-0.02988,-0.00454,0.00153,-0.02458,-0.04173,0.01385,-0.04880,1.02828,5.81417,1.71165,3.69355,3.69220,-4.94332,3.36826,5.80578,-3.59595,7.45006,3.57554,A,150033.10
5.82922,57.68787462,11.98126100,57.68791133,11.98128367,15:00:33.221521,0.00406,1.71227,-0.03104,-0.00485,0.00413,-0.02260,-0.03639,-0.08265,-0.08906,0.98460,5.82456,1.71165,3.69355,3.69220,-4.94332,3.36826,5.80578,-3.59595,7.45006,3.57554,A,150033.10
5.83965,57.68787462,11.98126100,57.68791133,11.98128367,15:00:33.231956,0.00424,1.71227,-0.03060,-0.00504,0.01130,-0.00534,-0.03028,-0.03776,0.01092,1.01693,5.83465,1.71165,3.69355,3.69220,-4.94332,3.36826,5.80578,-3.59595,7.45006,3.57554,A,150033.10
5.85006,57.68787462,11.98126100,57.68791133,11.98128367,15:00:33.242365,0.00427,1.71227,-0.02985,-0.00519,0.00413,0.00565,-0.03532,-0.04423,0.03733,1.03413,5.84532,1.71165,3.69355,3.69220,-4.94332,3.36826,5.80578,-3.59595,7.45006,3.57554,A,150033.10
5.86034,57.68787462,11.98126100,57.68791133,11.98128367,15:00:33.252644,0.00415,1.71227,-0.02910,-0.00541,0.00932,0.00795,-0.03013,0.00189,0.03379,0.99863,5.85539,1.71165,3.69355,3.69220,-4.94332,3.36826,5.80578,-3.59595,7.45006,3.57554,A,150033.10
5.87130,57.68787462,11.98126100,57.68791133,11.98128367,15:00:33.263608,0.00472,1.71227,-0.02922,-0.00575,0.01711,0.00062,-0.03807,0.06594,-0.03013,0.99765,5.86616,1.71165,3.69355,3.69220,-4.94332,3.36826,5.80578,-3.59595,7.45006,3.57554,A,150033.10
5.88123,57.68787462,11.98126100,57.68791133,11.98128367,15:00:33.273532,0.00426,1.71227,-0.03031,-0.00606,0.01069,-0.00855,-0.04357,-0.01513,-0.09248,1.03590,5.87649,1.71165,3.69355,3.69220,-4.94332,3.36826,5.80578,-3.59595,7.45006,3.57554,A,150033.10
5.89157,57.68787462,11.98126100,57.68791133,11.98128367,15:00:33.283875,0.00424,1.71227,-0.03053,-0.00635,0.00978,-0.01313,-0.04677,-0.11572,-0.03483,1.08592,5.88655,1.71165,3.69355,3.69220,-4.94332,3.36826,5.80578,-3.59595,7.45006,3.57554,A,150033.10
5.90184,57.68787462,11.98126100,57.68791133,11.98128367,15:00:33.294137,0.00411,1.71227,-0.03057,-0.00643,0.01650,0.00321,-0.04128,-0.06667,-0.02647,1.03639,5.89710,1.71165,3.69355,3.69220,-4.94332,3.36826,5.80578,-3.59595,7.45006,3.57554,A,150033.10
5.93272,57.68787462,11.98126100,57.68791283,11.98128267,15:00:33.325033,0.02382,1.71227,-0.02956,-0.00643,0.01528,0.02276,-0.03089,-0.07875,0.04355,0.97942,5.90879,1.71165,3.69355,3.69220,-4.94332,3.36826,5.92901,-3.65539,7.61685,3.72594,A,150033.20
5.94903,57.68787559,11.98125919,57.68791283,11.98128267,15:00:33.341342,0.00900,1.71227,-0.02958,-0.00643,0.02154,-0.02718,-0.02234,-0.02965,-0.05203,0.91994,5.94072,1.71177,3.69794,3.69603,-5.05103,3.47503,5.92901,-3.65539,7.61685,3.72594,A,150033.20
5.95434,57.68787559,11.98125919,57.68791283,11.98128267,15:00:33.346637,0.00410,1.71227,-0.02934,-0.00643,0.01085,-0.02764,-0.02646,-0.10797,-0.00049,0.96465,5.94971,1.71177,3.69794,3.69603,-5.05103,3.47503,5.92901,-3.65539,7.61685,3.72594,A,150033.20
5.96479,57.68787559,11.98125919,57.68791283,11.98128267,15:00:33.357088,0.00415,1.76309,-0.02816,-0.00643,0.02902,-0.01466,-0.02891,-0.08028,0.05215,1.07079,5.96005,1.71177,3.69794,3.69603,-5.05103,3.47503,5.92901,-3.65539,7.61685,3.72594,A,150033.20
5.97670,57.68787559,11.98125919,57.68791283,11.98128267,15:00:33.369011,0.00554,1.76309,-0.02720,-0.00643,0.02154,0.01589,-0.03333,-0.09223,0.04258,1.09288,5.97194,1.71177,3.69794,3.69603,-5.05103,3.47503,5.92901,-3.65539,7.61685,3.72594,A,150033.20
5.98551,57.68787559,11.98125919,57.68791283,11.98128267,15:00:33.377815,0.00412,1.76309,-0.02704,-0.00643,0.02200,0.04215,-0.03486,0.00140,-0.01104,1.07726,5.98085,1.71177,3.69794,3.69603,-5.05103,3.47503,5.92901,-3.65539,7.61685,3.72594,A,150033.20
5.99587,57.68787559,11.98125919,57.68791283,11.98128267,15:00:33.388175,0.00425,1.76309,-0.02810,-0.00643,0.01069,0.03910,-0.03899,0.05447,-0.08168,0.95117,5.99086,1.71177,3.69794,3.69603,-5.05103,3.47503,5.92901,-3.65539,7.61685,3.72594,A,150033.20
6.00617,57.68787559,11.98125919,57.68791283,11.98128267,15:00:33.398464,0.00415,1.76309,-0.02852,-0.00643,-0.01038,0.02047,-0.03547,-0.01690,-0.02830,0.94910,6.00143,1.71177,3.69794,3.69603,-5.05103,3.47503,5.92901,-3.65539,7.61685,3.72594,A,150033.20
6.01653,57.68787559,11.98125919,57.68791283,11.98128267,15:00:33.408840,0.00412,1.76309,-0.02800,-0.00643,-0.00198,0.00565,-0.03547,-0.10919,0.02647,0.98027,6.01178,1.71177,3.69794,3.69603,-5.05103,3.47503,5.92901,-3.65539,7.61685,3.72594,A,150033.20
6.02720,57.68787559,11.98125919,57.68791283,11.98128267,15:00:33.419512,0.00439,1.76309,-0.02716,-0.00643,-0.00091,0.00688,-0.03608,-0.09272,0.05173,1.06939,6.02226,1.71177,3.69794,3.69603,-5.05103,3.47503,5.92901,-3.65539,7.61685,3.72594,A,150033.20
6.05084,57.68787559,11.98125919,57.68791433,11.98128183,15:00:33.443289,0.01764,1.76309,-0.02642,-0.00643,0.00382,0.00963,-0.03532,0.00372,0.04081,1.05292,6.03263,1.71177,3.69794,3.69603,-5.05103,3.47503,6.04787,-3.70492,7.78364,3.73062,A,150033.30
6.06774,57.68787662,11.98125761,57.68791433,11.98128183,15:00:33.460049,0.00818,1.76309,-0.02643,-0.00643,0.00596,0.01192,-0.03059,0.03898,-0.01726,0.91921,6.06088,1.72204,3.70213,3.70023,-5.14490,3.59065,6.04787,-3.70492,7.78364,3.73062,A,150033.30
6.07420,57.68787662,11.98125761,57.68791433,11.98128183,15:00:33.466499,0.00424,1.76309,-0.02614,-0.00643,0.00077,0.01100,-0.03043,0.01867,0.00976,0.85717,6.06954,1.72204,3.70213,3.70023,-5.14490,3.59065,6.04787,-3.70492,7.78364,3.73062,A,150033.30
6.08448,57.68787662,11.98125761,57.68791433,11.98128183,15:00:33.476785,0.00414,1.76309,-0.02632,-0.00643,0.01054,-0.00183,-0.02326,-0.11224,-0.02178,0.81740,6.07953,1.72204,3.70213,3.70023,-5.14490,3.59065,6.04787,-3.70492,7.78364,3.73062,A,150033.30
6.09485,57.68787662,11.98125761,57.68791433,11.98128183,15:00:33.487376,0.00411,1.76309,-0.02613,-0.00643,0.01375,-0.00580,-0.02646,-0.06088,-0.00317,0.84979,6.09012,1.72204,3.70213,3.70023,-5.14490,3.59065,6.04787,-3.70492,7.78364,3.73062,A,150033.30
6.10525,57.68787662,11.98125761,57.68791433,11.98128183,15:00:33.497552,0.00412,1.76309,-0.02695,-0.00643,0.02520,-0.00305,-0.02341,-0.04544,-0.07466,0.94215,6.10051,1.72204,3.70213,3.70023,-5.14490,3.59065,6.04787,-3.70492,7.78364,3.73062,A,150033.30
6.11560,57.68787662,11.98125761,57.68791433,11.98128183,15:00:33.507905,0.00422,1.76309,-0.02695,-0.00643,0.02490,-0.00504,-0.02280,0.01086,-0.02653,1.09794,6.11060,1.72204,3.70213,3.70023,-5.14490,3.59065,6.04787,-3.70492,7.78364,3.73062,A,150033.30
6.12597,57.68787662,11.98125761,57.68791433,11.98128183,15:00:33.518271,0.00414,1.76309,-0.02645,-0.00643,0.03467,0.00947,-0.01898,0.02733,0.00256,1.16968,6.12122,1.72204,3.70213,3.70023,-5.14490,3.59065,6.04787,-3.70492,7.78364,3.73062,A,150033.30
6.13638,57.68787662,11.98125761,57.68791433,11.98128183,15:00:33.528677,0.00415,1.76309,-0.02592,-0.00643,0.03727,0.01268,-0.01837,-0.00220,0.00366,1.18188,6.13139,1.72204,3.70213,3.70023,-5.14490,3.59065,6.04787,-3.70492,7.78364,3.73062,A,150033.30
6.14671,57.68787662,11.98125761,57.68791433,11.98128183,15:00:33.539232,0.00410,1.76309,-0.02602,-0.00643,0.03849,0.01146,-0.01501,0.00598,-0.04276,1.08153,6.14198,1.72204,3.70213,3.70023,-5.14490,3.59065,6.04787,-3.70492,7.78364,3.73062,A,150033.30
6.17100,57.68787662,11.98125761,57.68791583,11.98128017,15:00:33.563330,0.01800,1.76309,-0.02593,-0.00643,0.04047,-0.00549,-0.01272,0.00915,-0.02684,0.92616,6.15243,1.72204,3.70213,3.70023,-5.14490,3.59065,6.16771,-3.80398,7.95044,3.70785,A,150033.40
6.18931,57.68787766,11.98125596,57.68791583,11.98128017,15:00:33.581620,0.00919,1.76309,-0.02374,-0.00632,0.04368,-0.06093,0.00103,-0.11285,0.04941,0.88163,6.18142,1.73025,3.70225,3.70038,-5.24251,3.70573,6.16771,-3.80398,7.95044,3.70785,A,150033.40
6.19440,57.68787766,11.98125596,57.68791583,11.98128017,15:00:33.586682,0.00411,1.76309,-0.02304,-0.00606,0.05452,-0.03298,0.00179,-0.13615,0.01074,0.86675,6.18976,1.73025,3.70225,3.70038,-5.24251,3.70573,6.16771,-3.80398,7.95044,3.70785,A,150033.40
6.20482,57.68787766,11.98125596,57.68791583,11.98128017,15:00:33.597123,0.00414,1.76309,-0.02340,-0.00564,0.06323,0.00138,0.00240,-0.06985,-0.06521,0.92519,6.20007,1.73025,3.70225,3.70038,-5.24251,3.70573,6.16771,-3.80398,7.95044,3.70785,A,150033.40
6.21542,57.68787766,11.98125596,57.68791583,11.98128017,15:00:33.607726,0.00420,1.76309,-0.02287,-0.00513,0.04276,0.02322,0.00072,-0.20496,0.00323,1.12838,6.21043,1.73025,3.70225,3.70038,-5.24251,3.70573,6.16771,-3.80398,7.95044,3.70785,A,150033.40
6.22590,57.68787766,11.98125596,57.68791583,11.98128017,15:00:33.618197,0.00428,1.76309,-0.02268,-0.00473,0.03803,0.04933,-0.00294,-0.24760,-0.02074,1.19536,6.22115,1.73025,3.70225,3.70038,-5.24251,3.70573,6.16771,-3.80398,7.95044,3.70785,A,150033.40
6.23617,57.68787766,11.98125596,57.68791583,11.98128017,15:00:33.628464,0.00416,1.76309,-0.02155,-0.00456,0.03101,0.07071,-0.01073,-0.06198,0.06429,1.22823,6.23118,1.73025,3.70225,3.70038,-5.24251,3.70573,6.16771,-3.80398,7.95044,3.70785,A,150033.40
6.24652,57.68787766,11.98125596,57.68791583,11.98128017,15:00:33.638807,0.00412,1.76309,-0.02170,-0.00456,0.03345,0.02978,-0.02066,0.18269,-0.03892,1.11465,6.24178,1.73025,3.70225,3.70038,-5.24251,3.70573,6.16771,-3.80398,7.95044,3.70785,A,150033.40
6.25690,57.68787766,11.98125596,57.68791583,11.98128017,15:00:33.649209,0.00411,1.76309,-0.02118,-0.00456,0.01207,-0.03268,-0.02341,0.19910,0.02397,0.97386,6.25216,1.73025,3.70225,3.70038,-5.24251,3.70573,6.16771,-3.80398,7.95044,3.70785,A,150033.40
6.26760,57.68787766,11.98125596,57.68791583,11.98128017,15:00:33.659905,0.00423,1.76309,-0.02043,-0.00456,0.01130,-0.08765,-0.02768,0.03349,0.03227,0.79886,6.26260,1.73025,3.70225,3.70038,-5.24251,3.70573,6.16771,-3.80398,7.95044,3.70785,A,150033.40
6.30301,57.68787766,11.98125596,57.68791900,11.98127850,15:00:33.695332,0.02924,1.76309,-0.01992,-0.00456,0.00000,-0.11224,-0.02707,-0.14079,0.02702,0.80990,6.27315,1.73025,3.70225,3.70038,-5.24251,3.70573,6.29989,-3.90304,8.30255,3.56783,A,150033.60
6.31457,57.68787876,11.98125419,57.68791900,11.98127850,15:00:33.706868,0.00598,1.76309,-0.02037,-0.00456,-0.00015,0.09851,-0.01455,0.08192,-0.03270,1.09739,6.30807,1.73682,3.68125,3.67989,-5.34769,3.82793,6.29989,-3.90304,8.30255,3.56783,A,150033.60
6.32360,57.68787876,11.98125419,57.68791900,11.98127850,15:00:33.715901,0.00446,1.76309,-0.02056,-0.00456,-0.00519,0.07484,-0.01562,0.18154,-0.01031,1.07805,6.31860,1.73682,3.68125,3.67989,-5.34769,3.82793,6.29989,-3.90304,8.30255,3.56783,A,150033.60
6.33367,57.68787876,11.98125419,57.68791900,11.98127850,15:00:33.725970,0.00413,1.76309,-0.02078,-0.00456,-0.02138,0.02337,-0.00859,-0.09601,-0.00043,1.07317,6.32893,1.73682,3.68125,3.67989,-5.34769,3.82793,6.29989,-3.90304,8.30255,3.56783,A,150033.60
6.34487,57.68787876,11.98125419,57.68791900,11.98127850,15:00:33.737180,0.00495,1.76309,-0.02020,-0.00456,-0.01588,0.02032,-0.01363,-0.15945,0.04795,0.98356,6.34009,1.73682,3.68125,3.67989,-5.34769,3.82793,6.29989,-3.90304,8.30255,3.56783,A,150033.60
6.35533,57.68787876,11.98125419,57.68791900,11.98127850,15:00:33.747634,0.00448,1.76309,-0.01977,-0.00456,-0.01374,-0.01114,-0.03104,-0.10047,0.03733,0.98722,6.35034,1.73682,3.68125,3.67989,-5.34769,3.82793,6.29989,-3.90304,8.30255,3.56783,A,150033.60
6.36539,57.68787876,11.98125419,57.68791900,11.98127850,15:00:33.757694,0.00415,1.76309,-0.02042,-0.00468,-0.01527,-0.01603,-0.04647,0.05264,-0.03111,0.93751,6.36066,1.73682,3.68125,3.67989,-5.34769,3.82793,6.29989,-3.90304,8.30255,3.56783,A,150033.60
6.37570,57.68787876,11.98125419,57.68791900,11.98127850,15:00:33.768000,0.00424,1.76309,-0.02169,-0.00504,-0.02290,-0.03268,-0.05991,0.09248,-0.06130,0.87206,6.37069,1.73682,3.68125,3.67989,-5.34769,3.82793,6.29989,-3.90304,8.30255,3.56783,A,150033.60
6.38616,57.68787876,11.98125419,57.68791900,11.98127850,15:00:33.778459,0.00431,1.75030,-0.02140,-0.00570,-0.03558,-0.01832,-0.06953,-0.11547,0.04252,1.00552,6.38142,1.73682,3.68125,3.67989,-5.34769,3.82793,6.29989,-3.90304,8.30255,3.56783,A,150033.60
6.39641,57.68787876,11.98125419,57.68791900,11.98127850,15:00:33.788711,0.00416,1.75030,-0.02199,-0.00637,-0.03084,0.02093,-0.06861,-0.30116,-0.02275,1.05811,6.39144,1.73682,3.68125,3.67989,-5.34769,3.82793,6.29989,-3.90304,8.30255,3.56783,A,150033.60
6.42080,57.68787876,11.98125419,57.68792033,11.98127733,15:00:33.813104,0.01816,1.75030,-0.02301,-0.00708,-0.03588,0.07560,-0.05777,-0.11578,-0.04294,0.93489,6.40204,1.73682,3.68125,3.67989,-5.34769,3.82793,6.41731,-3.97239,8.45081,3.73430,A,150033.70
6.43515,57.68787995,11.98125258,57.68792033,11.98127733,15:00:33.827477,0.00845,1.75030,-0.02364,-0.00881,-0.03161,-0.00091,-0.03318,0.28597,0.00366,1.01199,6.42612,1.73951,3.68888,3.68627,-5.44358,3.96075,6.41731,-3.97239,8.45081,3.73430,A,150033.70
6.44103,57.68787995,11.98125258,57.68792033,11.98127733,15:00:33.833327,0.00393,1.75030,-0.02302,-0.00994,-0.01832,-0.06261,-0.02234,0.11261,0.05161,1.06500,6.43637,1.73951,3.68888,3.68627,-5.44358,3.96075,6.41731,-3.97239,8.45081,3.73430,A,150033.70
6.45157,57.68787995,11.98125258,57.68792033,11.98127733,15:00:33.843873,0.00423,1.75030,-0.02278,-0.01144,-0.01511,-0.07788,-0.02936,-0.19654,0.02629,1.21701,6.44655,1.73951,3.68888,3.68627,-5.44358,3.96075,6.41731,-3.97239,8.45081,3.73430,A,150033.70
6.46189,57.68787995,11.98125258,57.68792033,11.98127733,15:00:33.854186,0.00416,1.75030,-0.02362,-0.01317,-0.00244,-0.02031,-0.03700,-0.21661,-0.06692,1.13338,6.45715,1.73951,3.68888,3.68627,-5.44358,3.96075,6.41731,-3.97239,8.45081,3.73430,A,150033.70
