Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,status,NMEA timestamp
3.62749,57.68784371,11.98134483,57.68785567,11.98131900,14:49:44.622465,0.00688,1.39552,-0.02890,0.00614,-0.01439,0.04142,-0.00852,-0.08211,0.00665,0.94831,3.62100,1.23254,-0.74368,-0.74186,0.13843,1.46909,3.61152,-1.39677,2.79841,-1.06032,A,144944.50
3.63420,57.68784371,11.98134483,57.68785567,11.98131900,14:49:44.629160,0.00318,1.39552,-0.02867,0.00600,-0.01255,0.05074,-0.00333,-0.05716,0.01568,0.95947,3.63076,1.23254,-0.74368,-0.74186,0.13843,1.46909,3.61152,-1.39677,2.79841,-1.06032,A,144944.50
3.64461,57.68784371,11.98134483,57.68785567,11.98131900,14:49:44.639577,0.00319,1.39552,-0.02821,0.00566,-0.01484,0.05318,-0.00242,-0.06448,0.03251,0.95990,3.64094,1.23254,-0.74368,-0.74186,0.13843,1.46909,3.61152,-1.39677,2.79841,-1.06032,A,144944.50
3.65499,57.68784371,11.98134483,57.68785567,11.98131900,14:49:44.649954,0.00317,1.39552,-0.02821,0.00506,-0.01454,0.06265,-0.00761,0.01696,0.00409,0.93361,3.65156,1.23254,-0.74368,-0.74186,0.13843,1.46909,3.61152,-1.39677,2.79841,-1.06032,A,144944.50
3.66548,57.68784371,11.98134483,57.68785567,11.98131900,14:49:44.660438,0.00326,1.39552,-0.02849,0.00430,-0.01576,0.04310,-0.01906,0.04404,-0.01397,0.95532,3.66203,1.23254,-0.74368,-0.74186,0.13843,1.46909,3.61152,-1.39677,2.79841,-1.06032,A,144944.50
3.67565,57.68784371,11.98134483,57.68785567,11.98131900,14:49:44.670623,0.00298,1.39552,-0.02867,0.00356,-0.02248,0.01852,-0.02120,0.02806,-0.00378,0.99595,3.67222,1.23254,-0.74368,-0.74186,0.13843,1.46909,3.61152,-1.39677,2.79841,-1.06032,A,144944.50
3.68624,57.68784371,11.98134483,57.68785567,11.98131900,14:49:44.681196,0.00316,1.39552,-0.02874,0.00303,-0.02691,0.00615,-0.02975,0.00653,0.00689,1.01266,3.68281,1.23254,-0.74368,-0.74186,0.13843,1.46909,3.61152,-1.39677,2.79841,-1.06032,A,144944.50
3.69665,57.68784371,11.98134483,57.68785567,11.98131900,14:49:44.691628,0.00317,1.39552,-0.02923,0.00277,-0.01820,-0.00409,-0.02685,0.02068,-0.03050,1.09525,3.69300,1.23254,-0.74368,-0.74186,0.13843,1.46909,3.61152,-1.39677,2.79841,-1.06032,A,144944.50
3.70705,57.68784371,11.98134483,57.68785567,11.98131900,14:49:44.702010,0.00317,1.39552,-0.02982,0.00274,-0.01500,-0.02119,-0.02578,-0.02043,-0.04032,1.11539,3.70361,1.23254,-0.74368,-0.74186,0.13843,1.46909,3.61152,-1.39677,2.79841,-1.06032,A,144944.50
3.73095,57.68784371,11.98134483,57.68785683,11.98131800,14:49:44.725926,0.01667,1.39552,-0.03015,0.00274,-0.01042,-0.02485,-0.01738,0.01330,-0.02593,1.10239,3.71415,1.23254,-0.74368,-0.74186,0.13843,1.46909,3.72896,-1.45621,2.92813,-1.04115,A,144944.60
3.74549,57.68784354,11.98134517,57.68785683,11.98131800,14:49:44.740461,0.00737,1.39552,-0.03030,0.00274,0.00806,-0.01478,0.00110,-0.04050,-0.03117,0.97984,3.73972,1.26513,-0.78774,-0.78693,0.15871,1.45039,3.72896,-1.45621,2.92813,-1.04115,A,144944.60
3.75180,57.68784354,11.98134517,57.68785683,11.98131800,14:49:44.746763,0.00314,1.39552,-0.03059,0.00274,0.00898,-0.01814,0.00690,-0.00823,-0.03190,0.94727,3.74837,1.26513,-0.78774,-0.78693,0.15871,1.45039,3.72896,-1.45621,2.92813,-1.04115,A,144944.60
3.76444,57.68784354,11.98134517,57.68785683,11.98131800,14:49:44.759435,0.00538,1.39552,-0.03081,0.00274,0.00440,-0.03234,0.01163,-0.03520,-0.02458,0.91951,3.76044,1.26513,-0.78774,-0.78693,0.15871,1.45039,3.72896,-1.45621,2.92813,-1.04115,A,144944.60
3.77438,57.68784354,11.98134517,57.68785683,11.98131800,14:49:44.769368,0.00492,1.39552,-0.02986,0.00274,0.01326,-0.03295,0.00461,-0.07265,0.04166,0.91122,3.76947,1.26513,-0.78774,-0.78693,0.15871,1.45039,3.72896,-1.45621,2.92813,-1.04115,A,144944.60
3.78303,57.68784354,11.98134517,57.68785683,11.98131800,14:49:44.777993,0.00317,1.39552,-0.02975,0.00274,0.01723,-0.01890,-0.00089,-0.07094,-0.01196,0.96404,3.77960,1.26513,-0.78774,-0.78693,0.15871,1.45039,3.72896,-1.45621,2.92813,-1.04115,A,144944.60
3.79340,57.68784354,11.98134517,57.68785683,11.98131800,14:49:44.788374,0.00331,1.39552,-0.02914,0.00274,0.02013,-0.00561,-0.01326,-0.04526,0.01909,1.02309,3.78994,1.26513,-0.78774,-0.78693,0.15871,1.45039,3.72896,-1.45621,2.92813,-1.04115,A,144944.60
3.80568,57.68784354,11.98134517,57.68785683,11.98131800,14:49:44.800673,0.00504,1.39552,-0.02958,0.00274,0.01432,-0.00164,-0.02044,-0.01915,-0.05142,1.07811,3.80181,1.26513,-0.78774,-0.78693,0.15871,1.45039,3.72896,-1.45621,2.92813,-1.04115,A,144944.60
3.81419,57.68784354,11.98134517,57.68785683,11.98131800,14:49:44.809154,0.00316,1.39552,-0.02999,0.00274,0.00150,-0.00409,-0.02502,0.01671,-0.03800,1.04767,3.81077,1.26513,-0.78774,-0.78693,0.15871,1.45039,3.72896,-1.45621,2.92813,-1.04115,A,144944.60
3.82460,57.68784354,11.98134517,57.68785683,11.98131800,14:49:44.819580,0.00317,1.39552,-0.02912,0.00274,-0.00034,-0.00882,-0.02853,0.00335,0.04862,0.98417,3.82096,1.26513,-0.78774,-0.78693,0.15871,1.45039,3.72896,-1.45621,2.92813,-1.04115,A,144944.60
3.84845,57.68784354,11.98134517,57.68785783,11.98131700,14:49:44.843427,0.01661,1.39552,-0.02834,0.00274,0.01448,-0.01142,-0.01921,-0.03074,0.03318,0.96288,3.83158,1.26513,-0.78774,-0.78693,0.15871,1.45039,3.84635,-1.51565,3.03933,-1.06120,A,144944.70
3.86244,57.68784338,11.98134540,57.68785783,11.98131700,14:49:44.857407,0.00734,1.39552,-0.02864,0.00274,0.01478,-0.02623,-0.00761,0.02318,-0.05209,1.02181,3.85654,1.29121,-0.82858,-0.82776,0.17229,1.43224,3.84635,-1.51565,3.03933,-1.06120,A,144944.70
3.86866,57.68784338,11.98134540,57.68785783,11.98131700,14:49:44.863623,0.00316,1.39552,-0.02857,0.00274,0.01127,-0.04685,-0.00196,0.03684,-0.00952,1.04883,3.86501,1.29121,-0.82858,-0.82776,0.17229,1.43224,3.84635,-1.51565,3.03933,-1.06120,A,144944.70
3.87908,57.68784338,11.98134540,57.68785783,11.98131700,14:49:44.874038,0.00318,1.39552,-0.02819,0.00274,0.01616,-0.06181,-0.00562,0.01623,0.00756,1.09837,3.87565,1.29121,-0.82858,-0.82776,0.17229,1.43224,3.84635,-1.51565,3.03933,-1.06120,A,144944.70
3.88949,57.68784338,11.98134540,57.68785783,11.98131700,14:49:44.884450,0.00319,1.39552,-0.02803,0.00274,0.02395,-0.08105,-0.00914,0.01464,-0.01318,1.08202,3.88604,1.29121,-0.82858,-0.82776,0.17229,1.43224,3.84635,-1.51565,3.03933,-1.06120,A,144944.70
3.89965,57.68784338,11.98134540,57.68785783,11.98131700,14:49:44.894617,0.00298,1.39552,-0.02779,0.00274,0.02333,-0.09312,-0.01234,-0.02965,-0.00610,1.04072,3.89622,1.29121,-0.82858,-0.82776,0.17229,1.43224,3.84635,-1.51565,3.03933,-1.06120,A,144944.70
3.91030,57.68784338,11.98134540,57.68785783,11.98131700,14:49:44.905266,0.00317,1.39552,-0.02785,0.00274,0.02532,-0.09724,-0.01265,-0.11200,-0.02830,0.99509,3.90687,1.29121,-0.82858,-0.82776,0.17229,1.43224,3.84635,-1.51565,3.03933,-1.06120,A,144944.70
3.92071,57.68784338,11.98134540,57.68785783,11.98131700,14:49:44.915679,0.00318,1.39552,-0.02763,0.00274,0.02501,-0.08044,-0.01249,-0.06423,-0.00769,0.94587,3.91705,1.29121,-0.82858,-0.82776,0.17229,1.43224,3.84635,-1.51565,3.03933,-1.06120,A,144944.70
3.93110,57.68784338,11.98134540,57.68785783,11.98131700,14:49:44.926060,0.00317,1.39552,-0.02720,0.00274,0.02837,-0.06731,-0.00914,-0.07235,0.00262,0.93800,3.92767,1.29121,-0.82858,-0.82776,0.17229,1.43224,3.84635,-1.51565,3.03933,-1.06120,A,144944.70
3.94148,57.68784338,11.98134540,57.68785783,11.98131700,14:49:44.936447,0.00315,1.39552,-0.02668,0.00274,0.02944,-0.05021,-0.00242,-0.07899,0.00811,0.93397,3.93805,1.29121,-0.82858,-0.82776,0.17229,1.43224,3.84635,-1.51565,3.03933,-1.06120,A,144944.70
3.97615,57.68784338,11.98134540,57.68786000,11.98131450,14:49:44.971359,0.02735,1.39552,-0.02597,0.00274,0.03479,-0.03112,0.00186,-0.06826,0.01848,0.97698,3.94845,1.29121,-0.82858,-0.82776,0.17229,1.43224,3.97414,-1.66424,3.28025,-1.10803,A,144944.90
3.99360,57.68784316,11.98134565,57.68786000,11.98131450,14:49:44.988580,0.00757,1.39552,-0.02537,0.00274,0.00715,-0.05265,-0.02303,0.00781,0.01793,1.05274,3.98773,1.31207,-0.87026,-0.86945,0.18744,1.40819,3.97414,-1.66424,3.28025,-1.10803,A,144944.90
3.99955,57.68784316,11.98134565,57.68786000,11.98131450,14:49:44.994519,0.00299,1.39552,-0.02486,0.00274,0.00577,-0.07174,-0.03830,0.01714,0.02733,1.01614,3.99612,1.31207,-0.87026,-0.86945,0.18744,1.40819,3.97414,-1.66424,3.28025,-1.10803,A,144944.90
4.01013,57.68784316,11.98134565,57.68786000,11.98131450,14:49:45.005094,0.00316,1.39552,-0.02425,0.00269,0.01295,-0.08380,-0.04533,-0.02684,0.02928,1.02931,4.00671,1.31207,-0.87026,-0.86945,0.18744,1.40819,3.97414,-1.66424,3.28025,-1.10803,A,144944.90
4.02054,57.68784316,11.98134565,57.68786000,11.98131450,14:49:45.015506,0.00317,1.39552,-0.02433,0.00263,0.02104,-0.07892,-0.04472,-0.09546,-0.02300,1.01888,4.01689,1.31207,-0.87026,-0.86945,0.18744,1.40819,3.97414,-1.66424,3.28025,-1.10803,A,144944.90
4.03094,57.68784316,11.98134565,57.68786000,11.98131450,14:49:45.025907,0.00318,1.39552,-0.02472,0.00263,0.02104,-0.05738,-0.03449,-0.08308,-0.04392,1.01888,4.02751,1.31207,-0.87026,-0.86945,0.18744,1.40819,3.97414,-1.66424,3.28025,-1.10803,A,144944.90
4.04132,57.68784316,11.98134565,57.68786000,11.98131450,14:49:45.036290,0.00316,1.39552,-0.02592,0.00263,0.02165,-0.03173,-0.02059,-0.11376,-0.09913,1.00809,4.03788,1.31207,-0.87026,-0.86945,0.18744,1.40819,3.97414,-1.66424,3.28025,-1.10803,A,144944.90
4.05183,57.68784316,11.98134565,57.68786000,11.98131450,14:49:45.046803,0.00315,1.39552,-0.02615,0.00260,0.00760,-0.02119,-0.00791,-0.07985,-0.02519,0.98472,4.04838,1.31207,-0.87026,-0.86945,0.18744,1.40819,3.97414,-1.66424,3.28025,-1.10803,A,144944.90
4.06224,57.68784316,11.98134565,57.68786000,11.98131450,14:49:45.057208,0.00316,1.39552,-0.02613,0.00243,0.01005,-0.01478,-0.00242,-0.04020,-0.00921,0.93849,4.05881,1.31207,-0.87026,-0.86945,0.18744,1.40819,3.97414,-1.66424,3.28025,-1.10803,A,144944.90
4.07298,57.68784316,11.98134565,57.68786000,11.98131450,14:49:45.067956,0.00350,1.39552,-0.02575,0.00204,0.00883,-0.01508,-0.00883,-0.01635,0.01397,0.95825,4.06953,1.31207,-0.87026,-0.86945,0.18744,1.40819,3.97414,-1.66424,3.28025,-1.10803,A,144944.90
4.09711,57.68784316,11.98134565,57.68786117,11.98131350,14:49:45.092083,0.01723,1.39552,-0.02471,0.00141,0.00684,-0.03051,-0.01753,-0.01598,0.05899,0.98564,4.07961,1.31207,-0.87026,-0.86945,0.18744,1.40819,4.09493,-1.72368,3.40998,-1.04115,A,144945.00
4.10877,57.68784310,11.98134558,57.68786117,11.98131350,14:49:45.103745,0.00603,1.39552,-0.02364,-0.00006,0.00715,-0.03738,-0.03311,-0.07387,0.05722,1.00790,4.10312,1.32876,-0.89558,-0.89559,0.18287,1.40055,4.09493,-1.72368,3.40998,-1.04115,A,144945.00
4.11597,57.68784310,11.98134558,57.68786117,11.98131350,14:49:45.111210,0.00301,1.46890,-0.02391,-0.00043,0.01112,-0.02256,-0.02899,-0.07820,-0.02751,0.99948,4.11253,1.32876,-0.89558,-0.89559,0.18287,1.40055,4.09493,-1.72368,3.40998,-1.04115,A,144945.00
4.12653,57.68784310,11.98134558,57.68786117,11.98131350,14:49:45.121498,0.00316,1.46890,-0.02504,-0.00065,0.00089,-0.00149,-0.02670,-0.07259,-0.07674,0.97466,4.12310,1.32876,-0.89558,-0.89559,0.18287,1.40055,4.09493,-1.72368,3.40998,-1.04115,A,144945.00
4.13728,57.68784310,11.98134558,57.68786117,11.98131350,14:49:45.132245,0.00317,1.46890,-0.02613,-0.00077,-0.01484,0.00157,-0.02425,-0.05039,-0.06216,0.93306,4.13381,1.32876,-0.89558,-0.89559,0.18287,1.40055,4.09493,-1.72368,3.40998,-1.04115,A,144945.00
4.14764,57.68784310,11.98134558,57.68786117,11.98131350,14:49:45.142603,0.00299,1.46890,-0.02590,-0.00088,-0.02111,0.00844,-0.02364,-0.06460,0.02196,0.91146,4.14419,1.32876,-0.89558,-0.89559,0.18287,1.40055,4.09493,-1.72368,3.40998,-1.04115,A,144945.00
4.15821,57.68784310,11.98134558,57.68786117,11.98131350,14:49:45.153169,0.00316,1.46890,-0.02528,-0.00116,-0.01439,0.00141,-0.02486,0.01141,0.04075,0.87096,4.15477,1.32876,-0.89558,-0.89559,0.18287,1.40055,4.09493,-1.72368,3.40998,-1.04115,A,144945.00
4.16871,57.68784310,11.98134558,57.68786117,11.98131350,14:49:45.163696,0.00327,1.46890,-0.02505,-0.00159,-0.00156,0.00477,-0.02639,-0.00927,0.01025,0.90353,4.16496,1.32876,-0.89558,-0.89559,0.18287,1.40055,4.09493,-1.72368,3.40998,-1.04115,A,144945.00
4.17904,57.68784310,11.98134558,57.68786117,11.98131350,14:49:45.173998,0.00320,1.46890,-0.02556,-0.00210,0.00730,0.01103,-0.02502,-0.04758,-0.03983,0.92189,4.17560,1.32876,-0.89558,-0.89559,0.18287,1.40055,4.09493,-1.72368,3.40998,-1.04115,A,144945.00
4.18941,57.68784310,11.98134558,57.68786117,11.98131350,14:49:45.184370,0.00316,1.46890,-0.02604,-0.00249,-0.00217,0.03073,-0.02639,-0.07192,-0.03569,0.99216,4.18596,1.32876,-0.89558,-0.89559,0.18287,1.40055,4.09493,-1.72368,3.40998,-1.04115,A,144945.00
4.22412,57.68784310,11.98134558,57.68786250,11.98131250,14:49:45.223547,0.02745,1.46890,-0.02639,-0.00280,-0.00522,0.05715,-0.01708,-0.07784,-0.02580,1.02480,4.19621,1.32876,-0.89558,-0.89559,0.18287,1.40055,4.22206,-1.78312,3.55824,-1.01963,A,144945.10
4.25366,57.68784283,11.98134577,57.68786250,11.98131250,14:49:45.248642,0.01535,1.46890,-0.02708,-0.00326,-0.02049,-0.00332,-0.01937,0.05417,0.01434,1.15156,4.24395,1.35679,-0.91405,-0.91501,0.19428,1.37142,4.22206,-1.78312,3.55824,-1.01963,A,144945.10
4.27605,57.68784283,11.98134577,57.68786250,11.98131250,14:49:45.271308,0.01153,1.46890,-0.02759,-0.00365,-0.01286,-0.07204,-0.03265,-0.03245,-0.01952,1.16327,4.27251,1.35679,-0.91405,-0.91501,0.19428,1.37142,4.22206,-1.78312,3.55824,-1.01963,A,144945.10
4.29492,57.68784283,11.98134577,57.68786250,11.98131250,14:49:45.289899,0.00844,1.46890,-0.03003,-0.00365,-0.01683,-0.05448,-0.02089,-0.00610,-0.11535,0.76775,4.29146,1.35679,-0.91405,-0.91501,0.19428,1.37142,4.22206,-1.78312,3.55824,-1.01963,A,144945.10
4.30382,57.68784283,11.98134577,57.68786250,11.98131250,14:49:45.298791,0.00310,1.46890,-0.03068,-0.00365,-0.01637,-0.04410,-0.01372,-0.05008,-0.03074,0.70498,4.30037,1.35679,-0.91405,-0.91501,0.19428,1.37142,4.22206,-1.78312,3.55824,-1.01963,A,144945.10
4.31428,57.68784283,11.98134577,57.68786250,11.98131250,14:49:45.309241,0.00316,1.46890,-0.03105,-0.00365,-0.02676,-0.02272,-0.00410,-0.22180,-0.01342,0.79001,4.31084,1.35679,-0.91405,-0.91501,0.19428,1.37142,4.22206,-1.78312,3.55824,-1.01963,A,144945.10
4.33913,57.68784283,11.98134577,57.68786367,11.98131167,14:49:45.334107,0.01761,1.46890,-0.03015,-0.00365,-0.01622,0.01378,0.00140,-0.25382,0.05612,0.92348,4.32105,1.35679,-0.91405,-0.91501,0.19428,1.37142,4.33711,-1.83265,3.68797,-1.02241,A,144945.20
4.35403,57.68784298,11.98134535,57.68786367,11.98131167,14:49:45.349006,0.00670,1.46890,-0.03072,-0.00365,-0.00721,0.03654,-0.01509,0.17269,-0.04075,1.15302,4.34726,1.37921,-0.93047,-0.93156,0.16936,1.38791,4.33711,-1.83265,3.68797,-1.02241,A,144945.20
4.36141,57.68784298,11.98134535,57.68786367,11.98131167,14:49:45.356380,0.00317,1.46890,-0.03133,-0.00365,-0.02416,-0.00424,-0.03113,0.16781,-0.03934,1.13783,4.35796,1.37921,-0.93047,-0.93156,0.16936,1.38791,4.33711,-1.83265,3.68797,-1.02241,A,144945.20
4.37170,57.68784298,11.98134535,57.68786367,11.98131167,14:49:45.366669,0.00299,1.46890,-0.03217,-0.00365,-0.03409,-0.04013,-0.04441,0.05472,-0.04441,1.01998,4.36827,1.37921,-0.93047,-0.93156,0.16936,1.38791,4.33711,-1.83265,3.68797,-1.02241,A,144945.20
4.38229,57.68784298,11.98134535,57.68786367,11.98131167,14:49:45.377246,0.00317,1.46890,-0.03261,-0.00365,-0.04294,-0.05769,-0.04991,-0.02562,-0.01025,0.88243,4.37885,1.37921,-0.93047,-0.93156,0.16936,1.38791,4.33711,-1.83265,3.68797,-1.02241,A,144945.20
4.39268,57.68784298,11.98134535,57.68786367,11.98131167,14:49:45.387770,0.00317,1.46890,-0.03334,-0.00365,-0.03836,-0.05769,-0.04686,-0.10413,-0.02983,0.84461,4.38903,1.37921,-0.93047,-0.93156,0.16936,1.38791,4.33711,-1.83265,3.68797,-1.02241,A,144945.20
4.40308,57.68784298,11.98134535,57.68786367,11.98131167,14:49:45.398049,0.00317,1.46890,-0.03399,-0.00365,-0.03989,-0.03325,-0.04227,-0.09754,-0.02324,0.81081,4.39965,1.37921,-0.93047,-0.93156,0.16936,1.38791,4.33711,-1.83265,3.68797,-1.02241,A,144945.20
4.41347,57.68784298,11.98134535,57.68786367,11.98131167,14:49:45.408427,0.00316,1.46890,-0.03539,-0.00365,-0.03592,-0.03356,-0.02654,0.05972,-0.06234,0.75378,4.41003,1.37921,-0.93047,-0.93156,0.16936,1.38791,4.33711,-1.83265,3.68797,-1.02241,A,144945.20
4.42366,57.68784298,11.98134535,57.68786367,11.98131167,14:49:45.418625,0.00299,1.46890,-0.03557,-0.00365,-0.03363,-0.05769,-0.01631,0.13591,-0.00378,0.77470,4.42022,1.37921,-0.93047,-0.93156,0.16936,1.38791,4.33711,-1.83265,3.68797,-1.02241,A,144945.20
4.43422,57.68784298,11.98134535,57.68786367,11.98131167,14:49:45.429184,0.00314,1.46890,-0.03494,-0.00365,-0.03210,-0.09755,0.00171,-0.02934,0.04526,0.92299,4.43079,1.37921,-0.93047,-0.93156,0.16936,1.38791,4.33711,-1.83265,3.68797,-1.02241,A,144945.20
4.45845,57.68784298,11.98134535,57.68786500,11.98131100,14:49:45.453431,0.01698,1.46890,-0.03395,-0.00365,-0.01591,-0.09037,0.00904,-0.07039,0.06930,1.11892,4.44099,1.37921,-0.93047,-0.93156,0.16936,1.38791,4.45642,-1.87227,3.83622,-0.98176,A,144945.30
4.46970,57.68784301,11.98134513,57.68786500,11.98131100,14:49:45.464678,0.00553,1.46890,-0.03395,-0.00365,-0.00980,-0.00256,0.00705,-0.16336,0.00226,1.31473,4.46399,1.39715,-0.93845,-0.93953,0.15607,1.39089,4.45642,-1.87227,3.83622,-0.98176,A,144945.30
4.47778,57.68784301,11.98134513,57.68786500,11.98131100,14:49:45.472741,0.00320,1.46890,-0.03412,-0.00365,-0.01225,0.03119,-0.00226,0.13170,-0.01848,1.10776,4.47434,1.39715,-0.93845,-0.93953,0.15607,1.39089,4.45642,-1.87227,3.83622,-0.98176,A,144945.30
4.48779,57.68784301,11.98134513,57.68786500,11.98131100,14:49:45.482760,0.00299,1.46890,-0.03343,-0.00365,-0.02691,0.01394,-0.00150,0.11041,0.04544,0.90798,4.48437,1.39715,-0.93845,-0.93953,0.15607,1.39089,4.45642,-1.87227,3.83622,-0.98176,A,144945.30
4.49851,57.68784301,11.98134513,57.68786500,11.98131100,14:49:45.493473,0.00330,1.46890,-0.03301,-0.00365,-0.03057,-0.00897,-0.00119,-0.08766,0.03099,0.84979,4.49508,1.39715,-0.93845,-0.93953,0.15607,1.39089,4.45642,-1.87227,3.83622,-0.98176,A,144945.30
4.50879,57.68784301,11.98134513,57.68786500,11.98131100,14:49:45.503758,0.00318,1.46890,-0.03116,-0.00365,-0.03210,-0.00286,-0.00761,-0.15518,0.11230,0.85083,4.50513,1.39715,-0.93845,-0.93953,0.15607,1.39089,4.45642,-1.87227,3.83622,-0.98176,A,144945.30
4.51918,57.68784301,11.98134513,57.68786500,11.98131100,14:49:45.514146,0.00317,1.46890,-0.03170,-0.00365,-0.01943,0.02585,-0.01097,-0.27310,-0.03227,0.98466,4.51575,1.39715,-0.93845,-0.93953,0.15607,1.39089,4.45642,-1.87227,3.83622,-0.98176,A,144945.30
4.52948,57.68784301,11.98134513,57.68786500,11.98131100,14:49:45.524445,0.00306,1.46890,-0.03210,-0.00365,-0.01836,0.07136,-0.01753,-0.08351,-0.02562,0.97942,4.52604,1.39715,-0.93845,-0.93953,0.15607,1.39089,4.45642,-1.87227,3.83622,-0.98176,A,144945.30
4.53965,57.68784301,11.98134513,57.68786500,11.98131100,14:49:45.534615,0.00298,1.46890,-0.03231,-0.00365,-0.03592,0.06907,-0.02166,0.16860,-0.00152,0.92799,4.53622,1.39715,-0.93845,-0.93953,0.15607,1.39089,4.45642,-1.87227,3.83622,-0.98176,A,144945.30
4.55026,57.68784301,11.98134513,57.68786500,11.98131100,14:49:45.545237,0.00333,1.46890,-0.03285,-0.00365,-0.04249,0.02768,-0.01494,0.15335,-0.01982,1.09050,4.54681,1.39715,-0.93845,-0.93953,0.15607,1.39089,4.45642,-1.87227,3.83622,-0.98176,A,144945.30
4.58506,57.68784301,11.98134513,57.68786733,11.98130933,14:49:45.580041,0.02773,1.46890,-0.03250,-0.00365,-0.04096,-0.00760,-0.00746,0.06210,0.04624,1.22421,4.55685,1.39715,-0.93845,-0.93953,0.15607,1.39089,4.58288,-1.97133,4.09568,-0.94320,A,144945.50
4.60325,57.68784296,11.98134507,57.68786733,11.98130933,14:49:45.598220,0.00759,1.50975,-0.03362,-0.00292,-0.01118,-0.02898,0.00583,-0.07119,-0.04788,0.83686,4.59717,1.41967,-0.93955,-0.94042,0.15252,1.38549,4.58288,-1.97133,4.09568,-0.94320,A,144945.50
4.60946,57.68784296,11.98134507,57.68786733,11.98130933,14:49:45.604425,0.00315,1.50975,-0.03439,-0.00232,-0.01210,-0.00897,0.00171,-0.24467,-0.05447,0.94269,4.60602,1.41967,-0.93955,-0.94042,0.15252,1.38549,4.58288,-1.97133,4.09568,-0.94320,A,144945.50
4.61965,57.68784296,11.98134507,57.68786733,11.98130933,14:49:45.614611,0.00298,1.50975,-0.03427,-0.00145,-0.01484,0.05563,-0.00165,-0.29329,0.00482,1.08360,4.61622,1.41967,-0.93955,-0.94042,0.15252,1.38549,4.58288,-1.97133,4.09568,-0.94320,A,144945.50
4.63023,57.68784296,11.98134507,57.68786733,11.98130933,14:49:45.625186,0.00316,1.50975,-0.03503,-0.00057,-0.00874,0.10266,0.00278,-0.08442,-0.06509,1.12435,4.62679,1.41967,-0.93955,-0.94042,0.15252,1.38549,4.58288,-1.97133,4.09568,-0.94320,A,144945.50
4.64060,57.68784296,11.98134507,57.68786733,11.98130933,14:49:45.635584,0.00314,1.50975,-0.03521,0.00014,-0.01759,0.10633,-0.00455,0.02379,-0.01720,1.18974,4.63696,1.41967,-0.93955,-0.94042,0.15252,1.38549,4.58288,-1.97133,4.09568,-0.94320,A,144945.50
4.65104,57.68784296,11.98134507,57.68786733,11.98130933,14:49:45.646003,0.00317,1.50975,-0.03496,0.00062,-0.02324,0.08082,-0.00593,0.06198,0.02257,1.17364,4.64761,1.41967,-0.93955,-0.94042,0.15252,1.38549,4.58288,-1.97133,4.09568,-0.94320,A,144945.50
4.66144,57.68784296,11.98134507,57.68786733,11.98130933,14:49:45.656406,0.00318,1.50975,-0.03359,0.00082,-0.01637,0.05975,-0.01356,-0.01665,0.09656,1.08873,4.65799,1.41967,-0.93955,-0.94042,0.15252,1.38549,4.58288,-1.97133,4.09568,-0.94320,A,144945.50
4.67309,57.68784296,11.98134507,57.68786733,11.98130933,14:49:45.668082,0.00443,1.50975,-0.03253,0.00085,0.01005,0.05410,-0.01616,-0.04044,0.05130,1.00546,4.66945,1.41967,-0.93955,-0.94042,0.15252,1.38549,4.58288,-1.97133,4.09568,-0.94320,A,144945.50
4.68224,57.68784296,11.98134507,57.68786733,11.98130933,14:49:45.677200,0.00318,1.50975,-0.03282,0.00085,0.01280,0.06357,-0.02135,-0.07826,-0.03569,0.92757,4.67881,1.41967,-0.93955,-0.94042,0.15252,1.38549,4.58288,-1.97133,4.09568,-0.94320,A,144945.50
4.70609,57.68784296,11.98134507,57.68786850,11.98130800,14:49:45.701059,0.01663,1.50975,-0.03386,0.00085,0.02242,0.06448,-0.02151,0.01061,-0.07899,0.82246,4.68897,1.41967,-0.93955,-0.94042,0.15252,1.38549,4.70376,-2.05058,4.22541,-1.07991,A,144945.60
4.71983,57.68784311,11.98134475,57.68786850,11.98130800,14:49:45.714806,0.00669,1.50975,-0.03373,0.00130,0.02456,0.06998,-0.00226,-0.04581,-0.03971,0.88188,4.71442,1.43769,-0.96103,-0.96065,0.13360,1.40244,4.70376,-2.05058,4.22541,-1.07991,A,144945.60
4.72675,57.68784311,11.98134475,57.68786850,11.98130800,14:49:45.721708,0.00321,1.50975,-0.03368,0.00181,0.02776,0.06311,0.00766,-0.08375,-0.02641,1.04414,4.72331,1.43769,-0.96103,-0.96065,0.13360,1.40244,4.70376,-2.05058,4.22541,-1.07991,A,144945.60
4.73714,57.68784311,11.98134475,57.68786850,11.98130800,14:49:45.732107,0.00321,1.50975,-0.03354,0.00246,0.02563,0.05914,0.01240,-0.03605,-0.02568,1.27246,4.73369,1.43769,-0.96103,-0.96065,0.13360,1.40244,4.70376,-2.05058,4.22541,-1.07991,A,144945.60
4.74749,57.68784311,11.98134475,57.68786850,11.98130800,14:49:45.742449,0.00298,1.50975,-0.03366,0.00305,0.03402,0.04417,0.01637,0.00543,-0.05765,1.33505,4.74406,1.43769,-0.96103,-0.96065,0.13360,1.40244,4.70376,-2.05058,4.22541,-1.07991,A,144945.60
